text_id,text,label_0_mean,label_0_std,label_0_last,label_1_mean,label_1_std,label_1_last,label,pred,agreement_level,agreement_factor,comment_id,confidence,variability,correctness,is_correct,agreement_factor_rd
6725,"Demanding innovation.         AND  Rejecting the status quo.     LEADS TO  A new direction.  Tee, all people need to hear this.",0.9389769077301026,0.11797728282642407,0.9989230036735536,0.06102304628584532,0.11797729327126039,0.0010769156506285,0,0,A++,1.0,5877_train,0.9389769077301026,0.11797728282642407,0.9989230036735536,True,1.0
6726,Remember when  and  planned on decapitating all the Patriots and dissidents at  camps? <url>,0.5123290330171585,0.3721482551388634,0.1554904729127884,0.4876709669828415,0.37214826081152136,0.8445095419883728,1,1,A+,0.8,5878_train,0.4876709669828415,0.37214826081152136,0.8445095419883728,True,0.8
6727,Dude 👀,0.961208188533783,0.03424552028633917,0.9979828596115112,0.03879181435331696,0.03424551615382634,0.0020170989446341,0,0,A++,1.0,5879_train,0.961208188533783,0.03424552028633917,0.9979828596115112,True,1.0
6728,😗😗 but nvm,0.9346265435218811,0.13235532229342262,0.9989389777183532,0.0653734674211591,0.1323552989639705,0.0010610242607071,0,0,A++,1.0,587_dev,0.9346265435218811,0.13235532229342262,0.9989389777183532,True,1.0
6729,Ayy she’s SCARY omg 😂😂,0.9705321192741394,0.02831821469626386,0.9973527193069458,0.02946789800189432,0.0283182217968266,0.0026473032776266,0,0,A++,1.0,587_test,0.9705321192741394,0.02831821469626386,0.9973527193069458,True,1.0
6730, be a submissive bitch. wear a mask.,0.17693804241716854,0.3389263148318705,0.0108758779242634,0.8230619698762893,0.33892631299722364,0.989124059677124,1,1,A+,0.8,587_train,0.8230619698762893,0.33892631299722364,0.989124059677124,True,0.8
6731,"  Just because he resisted doesn't warrant the right to kill him, the officer had his knee on his neck for well over 2 minutes after George Floyd stopped moving",0.9397063016891479,0.09056329160487978,0.998505473136902,0.06029368580784646,0.09056327924185403,0.001494497875683,0,0,A+,0.8,5881_train,0.9397063016891479,0.09056329160487978,0.998505473136902,True,0.8
6732,   I am losing my mind,0.9907079696655273,0.007867344177786192,0.9985606074333192,0.009292033966630638,0.007867355174328496,0.0014394102618098,0,0,A++,1.0,5883_train,0.9907079696655273,0.007867344177786192,0.9985606074333192,True,1.0
6733,  Cops kill people everyday. The large majority of the killings are justified. So your way to solve the killings is to go outside without masks spread COVID-19 and kill each other. Not a good idea to save lives I must say.,0.8590087056159973,0.10557795836485225,0.9855998754501344,0.14099131003022192,0.1055779471522212,0.0144001431763172,0,0,A+,0.8,5884_train,0.8590087056159973,0.10557795836485225,0.9855998754501344,True,0.8
6734,    Funny.  But I hate cut videos.,0.9671013712882995,0.03953466938605919,0.9987258315086364,0.03289861860685046,0.03953468709680001,0.001274139387533,0,0,A++,1.0,5885_train,0.9671013712882995,0.03953466938605919,0.9987258315086364,True,1.0
6735,"COVID-19 is a criminal hoax, murder — you’ve been duped: Nurse blows the whistle on government-sponsored op <url>",0.9265474200248718,0.1335611823516962,0.9979833364486694,0.07345258374698455,0.13356115150414086,0.0020166190806776,0,0,A0,0.6,5886_train,0.9265474200248718,0.1335611823516962,0.9979833364486694,True,0.6
6736,Fuck man😔,0.16316069606691594,0.32228032805097695,0.0053043579682707,0.8368392944335937,0.3222803571669767,0.9946957230567932,1,1,A++,1.0,5887_train,0.8368392944335937,0.3222803571669767,0.9946957230567932,True,1.0
6737,  Blocked*,0.9721440672874451,0.043123100360190215,0.994586944580078,0.0278559084050357,0.04312308668620199,0.005413026548922,0,0,A++,1.0,5889_train,0.9721440672874451,0.043123100360190215,0.994586944580078,True,1.0
6738,"In Defense of Black Staff in the Political Sector, by  ",0.9779085278511047,0.021653566831205846,0.9973331689834596,0.02209149976260954,0.021653568199332025,0.0026668759528547,0,0,A++,1.0,588_dev,0.9779085278511047,0.021653566831205846,0.9973331689834596,True,1.0
6739,"  go back to your where ever home it is!!!your are a liar, and the only think  you have is used the virus  that's all you have with   WE WANT A OPEN COUNTRY AND THE VIRUS WILL NOT KILL US NOW and   do not have a plan to the virus",0.25492784529924395,0.26102798359901436,0.0457110106945037,0.7450721681118011,0.261027974675441,0.9542890191078186,1,1,A+0,0.6,588_test,0.7450721681118011,0.261027974675441,0.9542890191078186,True,0.6
6740,"Pennsylvania world knows impeached! Trump is a Liar, a bigot a failure a thief  a Communist  A rapist and child molester of teenagers Trump is a friend of Jeffery Epstein a dead child tracking leader! So is Trump and Prince Andrew! Truth no Facts Yes! Vote   ",0.26061585005372756,0.33755870190000037,0.025514505803585,0.7393841505050659,0.3375587023123534,0.9744855165481568,1,1,A+0,0.6,588_train,0.7393841505050659,0.3375587023123534,0.9744855165481568,True,0.6
6741, Nope.  Not you.  You are corrupt and are owned by Russia and China and Ukraine ..... #plausabledeniability,0.35140087548643345,0.22546299158311425,0.0153856994584202,0.6485991239547729,0.22546303046803906,0.984614372253418,1,1,A+0,0.6,5890_train,0.6485991239547729,0.22546303046803906,0.984614372253418,True,0.6
6742,I hope you rott for the pain you have caused.,0.9900754570960999,0.00957012152285361,0.9967799782752992,0.009924540342763,0.009570129110734665,0.0032200037967413,0,0,A0,0.6,5891_train,0.9900754570960999,0.00957012152285361,0.9967799782752992,True,0.6
6743, Sean Hannity just called you Geriatric Joe and half a corpse. Is that kind of stuff allowed?,0.29789567515254023,0.3265355456876355,0.8235774040222168,0.7021043211221695,0.32653557368473995,0.1764225512742996,0,0,A+,0.8,5893_train,0.29789567515254023,0.3265355456876355,0.8235774040222168,True,0.8
6744," When trump asks you to say law and order, say it and then ask him to say that black lives matter.    When trump says he’s smart, ask him to prove it by releasing his college transcripts or his taxes let’s see all your biz acumen",0.9057568907737732,0.09286039784657223,0.9980042576789856,0.09424313390627498,0.09286038797094101,0.0019957800395786,0,0,A++,1.0,5894_train,0.9057568907737732,0.09286039784657223,0.9980042576789856,True,1.0
6745,Worst President in History,0.9553618550300598,0.06563029749508179,0.9962318539619446,0.0446381671354174,0.0656302971713075,0.0037681586109101,0,0,A++,1.0,5895_train,0.9553618550300598,0.06563029749508179,0.9962318539619446,True,1.0
6746,Not all #Blacklivesmatter ... this bastard definitely not ... murder!! #StephenYamslaw go to hell <url>,0.17546373344957825,0.17960522199190374,0.0343664661049842,0.8245362639427185,0.1796052296683601,0.965633511543274,1,1,A+0,0.6,5897_train,0.8245362639427185,0.1796052296683601,0.965633511543274,True,0.6
6747,Ol' PopeEye must be kakking his robes #ugugugugug,0.8499011397361755,0.2026866370328892,0.9948757290840148,0.15009888680651778,0.20268664456571428,0.0051243398338556,0,0,A+,0.8,5898_train,0.8499011397361755,0.2026866370328892,0.9948757290840148,True,0.8
6748,"I heard George Floyd was in a porno, the girl was probably saying I cant breathe but he didn't pay attention to her. But on a serious topic,  #BlackLivesMatter . Stay safe",0.2534005235880613,0.3035661450656453,0.0214402321726083,0.7465994894504547,0.3035661449775709,0.9785597920417786,1,1,A+,0.8,5899_train,0.7465994894504547,0.3035661449775709,0.9785597920417786,True,0.8
6749,Know The Devil: The Vicious Enemy Of Our Souls! <url> #BlackLivesMatter #londonprotest #LosAngelesProtest #LasVegasProtest #NewYorkProtest #blacklifematters #GodBlessAmerica #JesusIsTheAnswer #LosAngelescurfew #LosAngeles #GeorgeFloyd #GeorgeFloydMemorial,0.9241989850997925,0.15458735365321022,0.9981191754341124,0.07580103429500008,0.15458737671158884,0.0018807469168677,0,0,A++,1.0,589_test,0.9241989850997925,0.15458735365321022,0.9981191754341124,True,1.0
6750,"Who said RIP is Muslim abbreviation ... Show me ??. Itsy a general term use for all religion ....   Say  "" He is Allah , (Who) is One """,0.9347541332244873,0.07720387075432153,0.993365466594696,0.06524584973230953,0.07720386125929246,0.0066344975493848,0,0,A++,1.0,58_test,0.9347541332244873,0.07720387075432153,0.993365466594696,True,1.0
6751,A damn beautiful force of nature ✊🏽✊🏾✊🏿  #BreonnaTaylorWasMurdered #BlackLivesMattter,0.9563457250595093,0.07358475203382722,0.9971281886100768,0.04365426809526976,0.073584762294897,0.0028718137182295,0,0,A++,1.0,58_train,0.9563457250595093,0.07358475203382722,0.9971281886100768,True,1.0
6752,Minneapolis council saw the mayor get chumped and realized they're next,0.985334038734436,0.015592702726854946,0.997569501399994,0.01466595553793006,0.015592677272582347,0.0024305107071995,0,0,A++,1.0,5901_train,0.985334038734436,0.015592702726854946,0.997569501399994,True,1.0
6753,This is for my Project! CoronaVirus! Trump! Lockdown! Project! Karim Raja Harsh Jaya Spam,0.9058572292327881,0.16211975321638308,0.9987547397613524,0.09414274115115402,0.1621197835982716,0.0012452404480427,0,0,A++,1.0,5902_train,0.9058572292327881,0.16211975321638308,0.9987547397613524,True,1.0
6754,"What happened to ""every vote must be counted""?🙄",0.9859296441078186,0.013100946024608944,0.999122440814972,0.01407036301679904,0.013100902566280343,0.000877616694197,0,0,A++,1.0,5903_train,0.9859296441078186,0.013100946024608944,0.999122440814972,True,1.0
6755, You had 47 years to help us. 47 years!  And you have done nothing but rob us blind!  Your political  career is finished!  Finished!!!!!!!!,0.5606928557157517,0.3136735533047707,0.2021364420652389,0.4393071591854095,0.31367353643628054,0.7978635430335999,1,1,A+0,0.6,5904_train,0.4393071591854095,0.31367353643628054,0.7978635430335999,True,0.6
6756,Thr Republican Senate is responsible for destroying America.,0.8327568471431732,0.1971110775588717,0.981255292892456,0.16724314726889128,0.19711109669431348,0.0187447015196084,0,0,A++,1.0,5905_train,0.8327568471431732,0.1971110775588717,0.981255292892456,True,1.0
6757," The virus. The damaged economy. The shitgibbon in office. The absolutely visceral, you cannot deny what you’re seeing, reaction to watching George Floyd die. Even assholes more concerned with ""law &amp; order"" are saying, yep, he was straight up murdered. Boiling point reached.",0.17537061478942628,0.18226964083583524,0.0097690531983971,0.8246293902397156,0.1822696337836286,0.9902309775352478,1,1,A+,0.8,5906_train,0.8246293902397156,0.1822696337836286,0.9902309775352478,True,0.8
6758,330 MILLION PEOPLE SHOULD FEAR GETTING INTO CARS TRUCKS AS 6X-10XTIMES MORE PEOPLE DIE EACH EVERY YEAR AUTO TRUCK ACIDENTS !- PANDEMIC NUMBERS! KILLING PEOPLE THINK OF THAT AS 98-99.9% OF PEOPLE SURVIVE COVID #19 BY OUR OWN IMMUNE SYSTEMS GODS GIFT! <url>,0.573751837015152,0.21594365066682483,0.4252755343914032,0.42624812871217727,0.21594365394048495,0.5747244358062744,0,1,A0,0.6,5907_train,0.573751837015152,0.21594365066682483,0.4252755343914032,False,0.6
6759,    Cindy is stupid,0.1467154489830136,0.26384039103345025,0.0151197053492069,0.8532845318317414,0.26384039459101516,0.9848803281784058,1,1,A++,1.0,5908_train,0.8532845318317414,0.26384039459101516,0.9848803281784058,True,1.0
6760,  Then how does she explain her (very pretty if ya ask me) pfp? 😒 #BlackLivesMatter,0.8935791611671448,0.16894401397272668,0.9979615211486816,0.10642084125429385,0.16894400920916683,0.0020385028328746,0,0,A++,1.0,5909_train,0.8935791611671448,0.16894401397272668,0.9979615211486816,True,1.0
6761, You guys go to jail for breaking covid guidelines over in Europe? What the actual hell...,0.8021473437547684,0.35673918283647277,0.9919165968894958,0.1978526268154382,0.35673920649240126,0.0080834198743104,0,0,A0,0.6,590_dev,0.8021473437547684,0.35673918283647277,0.9919165968894958,True,0.6
6762,election???? more like erection!!!!!!! #Elections2020,0.18505579791963095,0.26324809701894647,0.007717540487647,0.8149442136287689,0.26324808813098943,0.9922824501991272,1,1,A++,1.0,590_test,0.8149442136287689,0.26324808813098943,0.9922824501991272,True,1.0
6763,New post (Protesting George Floyd's death safely) has been published on  - <url>,0.991621196269989,0.010654834770131632,0.9993547797203064,0.008378796407487201,0.010654819660590231,0.0006452500238083,0,0,A++,1.0,590_train,0.991621196269989,0.010654834770131632,0.9993547797203064,True,1.0
6764,"Honestly, could the liberal news be any more ridiculous?  Now they're trying to pit  against   = liberal rag. Liberal news outlets report Coronavirus deaths among Fox News viewers that prefer Hannity vs. Tucker Carlson <url>",0.5199095785617829,0.24929160464413916,0.3443723618984222,0.48009040802717207,0.24929161330848423,0.6556276082992554,1,1,A+,0.8,5910_train,0.48009040802717207,0.24929161330848423,0.6556276082992554,True,0.8
6765,  Um no I won’t I walked away when he was in those 8 years ago....,0.9902893304824829,0.010716866344533435,0.9983310103416444,0.009710667328909,0.010716844071608453,0.0016689790645614,0,0,A++,1.0,5911_train,0.9902893304824829,0.010716866344533435,0.9983310103416444,True,1.0
6766," Ugh whoever this person is -----&gt; u are SO RUDE  Speaking up here is allyship, not patronization. Get it straight.   Everyone should be speaking up about this &amp; I wish Gabbie didn't even bother to respond to you, SMH. #BLM  #BlackLivesMatter <url>",0.9084475040435791,0.10811295750918012,0.9954955577850342,0.0915525142103433,0.10811294516635016,0.0045044589787721,0,0,A0,0.6,5912_train,0.9084475040435791,0.10811295750918012,0.9954955577850342,True,0.6
6767,"  Savannah confused Trump he's not used to ppl questioning his non-stop lies. At least he took a night off from killing ppl in FL, PA, WI, AZ, MI, OK, TX, OH. Checkout COVID DATA min 240% increase in death after Donnie COVID SEED brings his death rally to town. #VOTETHELIAROUT <url>",0.44708495438098905,0.36686762286239316,0.0752018466591835,0.5529150545597077,0.36686759857320905,0.9247981309890748,1,1,A+,0.8,5915_train,0.5529150545597077,0.36686759857320905,0.9247981309890748,True,0.8
6768,"  That's just fuckin ridiculous, bless your heart.",0.1878019969910383,0.23681590843070233,0.0092408284544944,0.812197995185852,0.23681589061347796,0.9907591342926024,1,1,A+,0.8,5916_train,0.812197995185852,0.23681589061347796,0.9907591342926024,True,0.8
6769,"  Why the hell would we care about what Alicia Keys has to say? Kamala Harris, you are a desperate, fake woman.",0.37047165967524054,0.27642485628469576,0.0262785721570253,0.6295283496379852,0.27642483194662254,0.9737213850021362,1,1,A+,0.8,5917_train,0.6295283496379852,0.27642483194662254,0.9737213850021362,True,0.8
6770,The automatic discount doesn’t end until 12am tonight! ❤️,0.9691965937614441,0.05100484042759679,0.9990130662918092,0.03080340218730266,0.05100484462375552,0.0009869302157312,0,0,A++,1.0,5918_train,0.9691965937614441,0.05100484042759679,0.9990130662918092,True,1.0
6771,  I can't believe what you guys did to Bernie.,0.8344830751419068,0.21287043663680097,0.9984920024871826,0.16551692748907948,0.2128704496327962,0.0015079689910635,0,0,A++,1.0,5919_train,0.8344830751419068,0.21287043663680097,0.9984920024871826,True,1.0
6772,"If it is foolish and irresponsible in #Brazil, then it's foolish and irresponsible in #Sweden. #StayHomeSaveLives  BBC News - Lockdown, what lockdown? Sweden's unusual response to coronavirus <url>",0.9151854634284973,0.17879222099610723,0.9982439279556274,0.0848145280499011,0.17879219213244318,0.0017560431733727,0,0,A++,1.0,591_dev,0.9151854634284973,0.17879222099610723,0.9982439279556274,True,1.0
6773,George Floyd and Derek Chauvin worked at the same nightclub.   Coincidence or a set up by a dirty cop?   <url> via ,0.945360803604126,0.07202015992990862,0.998663067817688,0.0546392150688916,0.07202018045002843,0.0013369412627071,0,0,A++,1.0,591_test,0.945360803604126,0.07202015992990862,0.998663067817688,True,1.0
6774,I want to invite a shit ton of ppl to my bday party next month but ya know COVID-19.  Not to mention I h8 ppl soo,0.2256013665348291,0.15742244833046046,0.0211549270898103,0.7743986010551452,0.15742244920353163,0.9788450598716736,1,1,A+,0.8,591_train,0.7743986010551452,0.15742244920353163,0.9788450598716736,True,0.8
6775,This should make you angry. Enraged. #BlackLivesMatter #DefundThePolice,0.9848446607589721,0.025178447083363097,0.998036801815033,0.015155331371352018,0.025178477466885146,0.0019631716422736,0,0,A++,1.0,5920_train,0.9848446607589721,0.025178447083363097,0.998036801815033,True,1.0
6776,Nile*   ugh  i hate being a stroke survivor sometimes lol,0.5820571348071099,0.4943638441758351,0.037354476749897,0.41794287860393525,0.4943638432314238,0.9626455903053284,1,1,A+0,0.6,5921_train,0.41794287860393525,0.4943638432314238,0.9626455903053284,True,0.6
6777,Stoned to the bones  Is how to survive #2020Elections #Elections2020 😂,0.9327269554138183,0.08046397416721031,0.998058259487152,0.06727305257227266,0.08046398122529763,0.0019417171133682,0,0,A++,1.0,5922_train,0.9327269554138183,0.08046397416721031,0.998058259487152,True,1.0
6778, Joe is a pain the ass to Trump because that's the shortest route to Donnie's brain.,0.12754460200667378,0.20852551720176388,0.0208885371685028,0.8724553942680359,0.2085255149138224,0.9791114926338196,1,1,A++,1.0,5924_train,0.8724553942680359,0.2085255149138224,0.9791114926338196,True,1.0
6779,this genuinely just sucks so much.,0.9513392090797425,0.09863382910716062,0.9986482262611388,0.04866077972110357,0.09863381992081639,0.001351766870357,0,0,A0,0.6,5925_train,0.9513392090797425,0.09863382910716062,0.9986482262611388,True,0.6
6780,  In a second. Cowards don’t keep Americans from voting. #VoteBidenHarris2020,0.9401381134986877,0.06456394995274066,0.9426366090774536,0.059861846780404404,0.06456394276992963,0.0573633685708045,0,0,A++,1.0,5926_train,0.9401381134986877,0.06456394995274066,0.9426366090774536,True,1.0
6781, Trump is like if domestic violence were a presidency.,0.8643972992897033,0.21970617958191047,0.9932751655578612,0.13560271048918363,0.2197061664092757,0.0067248493432998,0,0,A0,0.6,5927_train,0.8643972992897033,0.21970617958191047,0.9932751655578612,True,0.6
6782,"Librarians and archivists, sign up for the IMLS webinar Mitigating COVID-19 When Managing Paper-Based, Circulating, and Other Types of Collections  Monday, March 30 at 1pm  <url>",0.9581603527069091,0.08808846376105571,0.9978939890861512,0.04183963353279972,0.08808845468108989,0.0021060067228972,0,0,A++,1.0,5928_train,0.9581603527069091,0.08808846376105571,0.9978939890861512,True,1.0
6783,#Blacklivesmatter.   what do we say now that blacks are killing blacks?,0.9082771062850952,0.12544247372885495,0.9964995384216307,0.09172285869717593,0.1254424693842709,0.0035004969686269,0,0,A+,0.8,5929_train,0.9082771062850952,0.12544247372885495,0.9964995384216307,True,0.8
6784,"Teachers are back on the job today, another care home has COVID-19 and there are new rules around grocery shopping in B.C. Here's what you need to know today about COVID-19 in the province. <url>",0.9227954626083374,0.15871258613735764,0.9990776777267456,0.07720454994123424,0.15871258043663067,0.0009222658118233,0,0,A++,1.0,592_test,0.9227954626083374,0.15871258613735764,0.9990776777267456,True,1.0
6785,Love to see it! All the communities banning together. 💕,0.9642154455184937,0.060860054876880856,0.9946539402008056,0.03578451583161944,0.060860051463859415,0.005346009042114,0,0,A++,1.0,5930_train,0.9642154455184937,0.060860054876880856,0.9946539402008056,True,1.0
6786,Send in the military and wipe these covid 19 liberals to Peace !!!,0.6102122306823731,0.3096313885499822,0.9640029668807985,0.3897877611219883,0.3096313747114856,0.0359971038997173,0,0,A0,0.6,5932_train,0.6102122306823731,0.3096313885499822,0.9640029668807985,True,0.6
6787,   Get tested for covid?? Huh??,0.9234183192253113,0.1266474254797744,0.9967525005340576,0.07658165651373562,0.12664742019751815,0.0032475097104907,0,0,A++,1.0,5933_train,0.9234183192253113,0.1266474254797744,0.9967525005340576,True,1.0
6788,   Sick of the #MaskFetish!!!!,0.9089499711990356,0.18798565801437506,0.997160792350769,0.09105004612356418,0.18798568131932863,0.0028392313979566,0,0,A+,0.8,5934_train,0.9089499711990356,0.18798565801437506,0.997160792350769,True,0.8
6789, No bail out let the governor of Minnesota raise taxes to help Minneapolis I'm not paying for their stupidity,0.893834936618805,0.12701924710574394,0.9973854422569276,0.10616504356730727,0.12701926445138412,0.0026145032607018,0,0,A0,0.6,5936_train,0.893834936618805,0.12701924710574394,0.9973854422569276,True,0.6
6790,Insanity abounds with this idiot,0.2070296722464263,0.29309386726217307,0.0213907863944768,0.792970335483551,0.29309387394186664,0.9786092042922974,1,1,A+,0.8,5937_train,0.792970335483551,0.29309387394186664,0.9786092042922974,True,0.8
6791," ""You know blame the coronavirus",0.8941633343696594,0.2115884362498116,0.9952847361564636,0.10583665710873898,0.21158840754466748,0.0047152577899396,0,0,A++,1.0,5938_train,0.8941633343696594,0.2115884362498116,0.9952847361564636,True,1.0
6792,  Make this viral: <url>,0.9912567377090454,0.006756901033787266,0.997603476047516,0.0087432455271482,0.0067568927538196885,0.0023965118452906,0,0,A++,1.0,5939_train,0.9912567377090454,0.006756901033787266,0.997603476047516,True,1.0
6793,  Biden needs to look in the mirror talk about ugly after all he has done which was to help his family get rich.,0.7231081426143646,0.33519442688430445,0.9787572026252748,0.2768918473273515,0.335194447093618,0.0212427992373704,0,0,A0,0.6,593_test,0.7231081426143646,0.33519442688430445,0.9787572026252748,True,0.6
6794, trump wishes yet he tanked,0.9771861910820008,0.03669829509673805,0.9985334873199464,0.02281380561180408,0.03669826199268043,0.0014665045309811,0,0,A0,0.6,593_train,0.9771861910820008,0.03669829509673805,0.9985334873199464,True,0.6
6795,"URGENT: STAY HOME, NYC! If you are well, stay home. If you are mildly ill, stay home. Do not seek #COVID19 testing. A positive test will not change what a doctor tells you to do to get better. The best course of action is to stay at home.",0.9122784972190857,0.14342250994473316,0.9989125728607178,0.08772151002194728,0.1434225224400214,0.0010874272556975,0,0,A+,0.8,5940_train,0.9122784972190857,0.14342250994473316,0.9989125728607178,True,0.8
6796,"Let that sink in, that by trying to say ""no they don't kill people they still did"" ,like they don't learn.",0.943943727016449,0.09669258054363399,0.9983293414115906,0.05605627994518723,0.0966925998024243,0.0016706882743164,0,0,A0,0.6,5941_train,0.943943727016449,0.09669258054363399,0.9983293414115906,True,0.6
6797,"LESOTHO #COVID19 CASES AS AT 04 AUGUST, 2020  8 new confirmed cases of #covid19ls with 2 new deaths  Total: - 726 confirmed cases - 21 deaths - 174 recoveries <url>",0.910220718383789,0.15361641047786764,0.999196469783783,0.08977926765801379,0.1536164343155112,0.0008034995407797,0,0,A++,1.0,5943_train,0.910220718383789,0.15361641047786764,0.999196469783783,True,1.0
6798,"I have been sounding out a warning about the Chinese government for quite some time, and now, it would seem this article, this report, clearly and unmistakably reinforces my deepest concerns about them- <url>",0.9724751591682435,0.036730306641397495,0.99899822473526,0.02752485037781292,0.03673032004824863,0.0010017529129981,0,0,A++,1.0,5944_train,0.9724751591682435,0.036730306641397495,0.99899822473526,True,1.0
6799,"   Joe Biden: ""Obama and I are against gay marriage"".   Joe Biden: ""Obama and I are FOR gay marriage"".   Biden &amp; Harris: ""the Justice system is systemically racist""  Biden &amp; Harris: vote for crime bill &amp; lock up untold bl ppl for petty crimes   Yeah- they haven’t earned our respect.",0.9590230345726013,0.03847037814146142,0.9903167486190796,0.040976945124566524,0.03847039790712498,0.0096832355484366,0,0,A++,1.0,5945_train,0.9590230345726013,0.03847037814146142,0.9903167486190796,True,1.0
6800,How many will die from that ship? This is on Trump.,0.9823640704154968,0.017560494204050637,0.9987592697143556,0.0176359088160097,0.017560484433937797,0.0012407107278704,0,0,A0,0.6,5948_train,0.9823640704154968,0.017560494204050637,0.9987592697143556,True,0.6
6801,  I see you!!!,0.9874364852905273,0.015038762968666996,0.9988686442375184,0.01256351461634032,0.01503874841751659,0.0011313003487884,0,0,A++,1.0,5949_train,0.9874364852905273,0.015038762968666996,0.9988686442375184,True,1.0
6802,    This tweet is pretty pathetic even for you...,0.7957796573638916,0.2667643399668135,0.9982617497444152,0.20422035029623653,0.26676436192044256,0.0017382326768711,0,0,A0,0.6,594_test,0.7957796573638916,0.2667643399668135,0.9982617497444152,True,0.6
6803,   She looks terrible. I thought for a moment that was Ozzy Osbourne.,0.9139998197555542,0.122413745028772,0.9932739734649658,0.0860001876018941,0.12241375748689015,0.006726027932018,0,0,A0,0.6,594_train,0.9139998197555542,0.122413745028772,0.9932739734649658,True,0.6
6804,"When most of WHITE AMERICA celebrates,&amp; erects monuments of Christopher Columbus,Nathan Bedford Forrest,&amp; holidays like Thanksgiving all centered around theft,&amp; murder is it any surprise these demonic people are trying to spread Covid-19 deliberately? THEY ARE INSANELY EVIL!",0.5147728145122528,0.26172871906233214,0.1867224276065826,0.48522718250751495,0.2617287376633759,0.8132776021957397,1,1,A++,1.0,5950_train,0.48522718250751495,0.2617287376633759,0.8132776021957397,True,1.0
6805,#BlackLivesMatter   i may only be twelve but i will stand with my people and spread love for a man that competed to end rasism. Rest in peace george floyd. 4 police officers killed that innocent man that day. It is completly disgusting what people can do. Put knees to his neck.,0.9346850752830506,0.08618008832195201,0.9970711469650269,0.0653149187099188,0.08618012312422099,0.0029287945944815,0,0,A++,1.0,5951_train,0.9346850752830506,0.08618008832195201,0.9970711469650269,True,1.0
6806,  YOUR A BUNCH OF CHEATERS #SCAMBIDEN,0.24322872944176194,0.3015308577913696,0.0282302610576152,0.7567712724208832,0.3015308651769401,0.9717697501182556,1,1,A+0,0.6,5952_train,0.7567712724208832,0.3015308651769401,0.9717697501182556,True,0.6
6807,Well done!! The wimps couldn’t stand a chance.,0.736968757212162,0.3854728961817495,0.990046203136444,0.2630312321707606,0.385472867948864,0.0099538285285234,0,0,A0,0.6,5953_train,0.736968757212162,0.3854728961817495,0.990046203136444,True,0.6
6808,"What a horrible year so far, almost WW3, Coronavirus, now #RIPMAMBA",0.8930927276611328,0.19354822110382133,0.9980033040046692,0.10690724919550118,0.19354824013471206,0.0019966538529843,0,0,A+,0.8,5954_train,0.8930927276611328,0.19354822110382133,0.9980033040046692,True,0.8
6809,  What in the hell. They have 22% Covid positivity in Nebraska! You are so dangerously stupid.,0.12182385288178917,0.11753983908654216,0.063144601881504,0.8781761407852173,0.11753985323124548,0.9368554353713988,0,1,A0,0.6,5955_train,0.12182385288178917,0.11753983908654216,0.063144601881504,False,0.6
6810,This is plain sick.,0.9101444482803345,0.17276115364499162,0.9983235001564026,0.0898555476451292,0.1727611728910395,0.0016764361644163,0,0,A++,1.0,5956_train,0.9101444482803345,0.17276115364499162,0.9983235001564026,True,1.0
6811,Early Observation and Mitigation of Challenges in Diabetes Management of COVID-19 Patients in Critical Care Units <url>,0.9601205825805664,0.07462318351374149,0.9972254037857056,0.03987942598760123,0.0746232122349997,0.002774623222649,0,0,A++,1.0,5957_train,0.9601205825805664,0.07462318351374149,0.9972254037857056,True,1.0
6812,ALWAYS &amp; FOREVER!!!!!!!!!!!!!  👏 👏👏 #AEW,0.9343393921852112,0.09032024996724794,0.9976893663406372,0.06566060991026458,0.09032026728645923,0.002310617128387,0,0,A++,1.0,5958_train,0.9343393921852112,0.09032024996724794,0.9976893663406372,True,1.0
6813,Protesting doesn’t mean you hate America. It means you want America to be better. Stay strong 💪🏽 #blacklivesmatter #jaxbriggs #mortalkombat #nintendo #nintendoreviewer <url>,0.9000095248222351,0.21554657237341543,0.9976179003715516,0.09999047634191806,0.21554657163278126,0.0023820388596504,0,0,A++,1.0,5959_train,0.9000095248222351,0.21554657237341543,0.9976179003715516,True,1.0
6814,K pop fuckers finally using their power for good,0.12564024217426772,0.2219474894282507,0.0130362967029213,0.8743597567081451,0.2219474710967301,0.98696368932724,1,1,A+0,0.6,595_dev,0.8743597567081451,0.2219474710967301,0.98696368932724,True,0.6
6815,Honestly these guys are morons. Have you dealt with your own SARS?,0.22221802212297911,0.22757979485343074,0.1465726047754287,0.7777819633483887,0.22757979026900352,0.8534273505210876,0,1,A0,0.6,595_test,0.22221802212297911,0.22757979485343074,0.1465726047754287,False,0.6
6816, Hey    HERE’S what a REAL LEADER does    #BlackLivesMatter  Have You SEEN it!!?!   PS.  You can see it from SPACE!! 🚀 <url>,0.8914836287498474,0.1969978123035986,0.995090126991272,0.1085163663141429,0.1969978159682141,0.0049098818562924,0,0,A+,0.8,5960_train,0.8914836287498474,0.1969978123035986,0.995090126991272,True,0.8
6817,  Great show of the corrupt and wealthy CEO's who have benefited from rolled back regulations and tax cuts for the rich. Not sure this is something that moves the needle for people that lost family to Covid and or are hungry with shelter insecurities.,0.8770280957221985,0.18058876215001934,0.9987812638282776,0.12297187836375083,0.18058876284572073,0.0012187085812911,0,0,A+,0.8,5961_train,0.8770280957221985,0.18058876215001934,0.9987812638282776,True,0.8
